Designator,Mid X,Mid Y,Layer,Rotation
U1,54.086800mm,-86.284600mm,Top,90
U2,83.500000mm,-68.403000mm,Top,0
U4,38.100000mm,-48.641000mm,Top,180
U5,27.600000mm,-95.900000mm,Top,90
U6,73.914000mm,-108.839000mm,Top,90
U7,70.900000mm,-92.300000mm,Top,270
U8,64.770000mm,-62.992000mm,Top,180
U9,80.500000mm,-50.300000mm,Top,90
U10,86.100000mm,-50.300000mm,Top,90
U11,74.000000mm,-109.500000mm,Top,0
U31,26.263600mm,-62.534800mm,Top,90
U32,31.699200mm,-62.534800mm,Top,90
U33,37.134800mm,-62.534800mm,Top,90
U35,54.356000mm,-62.992000mm,Top,180
U36,60.893960mm,-55.118000mm,Top,0
U46,49.852580mm,-55.176420mm,Top,0
X1,53.467000mm,-98.200000mm,Top,180
Y2,48.260000mm,-98.100000mm,Top,180
