Designator,Mid X,Mid Y,Layer,Rotation
C79,76.245000mm,-77.436000mm,Top,180
C79,161.245000mm,-174.436000mm,Top,180
C80,153.244000mm,-165.419000mm,Top,90
C80,68.244000mm,-68.419000mm,Top,90
C82,166.071000mm,-173.801000mm,Top,0
C82,81.071000mm,-76.801000mm,Top,0
D1,116.186500mm,-98.200500mm,Top,180
D1,201.186500mm,-195.200500mm,Top,180
D2,191.700000mm,-200.500000mm,Top,270
D2,106.700000mm,-103.500000mm,Top,270
D7,75.483000mm,-126.458000mm,Top,90
D7,160.483000mm,-223.458000mm,Top,90
D13,86.252600mm,-68.495200mm,Top,0
D13,171.252600mm,-165.495200mm,Top,0
D14,166.833000mm,-219.902000mm,Top,180
D14,81.833000mm,-122.902000mm,Top,180
D16,81.833000mm,-130.268000mm,Top,0
D16,166.833000mm,-227.268000mm,Top,0
D17,76.753000mm,-122.902000mm,Top,0
D17,161.753000mm,-219.902000mm,Top,0
D19,131.400000mm,-201.309200mm,Top,180
D19,46.400000mm,-104.309200mm,Top,180
D21,144.650000mm,-212.050000mm,Top,0
D21,59.650000mm,-115.050000mm,Top,0
D22,59.633500mm,-116.950000mm,Top,0
D22,144.633500mm,-213.950000mm,Top,0
D23,59.633500mm,-113.150000mm,Top,0
D23,144.633500mm,-210.150000mm,Top,0
D27,59.633500mm,-111.250000mm,Top,0
D27,144.633500mm,-208.250000mm,Top,0
D28,85.400000mm,-92.400000mm,Top,0
D28,170.400000mm,-189.400000mm,Top,0
D29,77.900000mm,-91.000000mm,Top,180
D29,162.900000mm,-188.000000mm,Top,180
D30,200.600000mm,-170.350000mm,Top,270
D30,115.600000mm,-73.350000mm,Top,270
D31,115.600000mm,-70.150000mm,Top,270
D31,200.600000mm,-167.150000mm,Top,270
D32,203.100000mm,-170.300000mm,Top,270
D32,118.100000mm,-73.300000mm,Top,270
D33,118.600000mm,-70.200000mm,Top,270
D33,203.600000mm,-167.200000mm,Top,270
